s1d,s2d,s3d,s4d,s5d,s6d,s7d,s8d,s9d,s1c,s2c,s3c,s4c,s5c,s6c,s7c,s8c,s9c,action
79.44762005649662,147.09853855739289,50.790771011914046,49.23334450200873,30.055275189847688,42.95936183974183,27.132666546638752,49.85146983258077,32.41716948504913,True,True,True,True,True,True,True,True,True,1
77.75903091340881,143.99737655905687,50.71837568803551,62.61916014432841,30.017823254546666,42.99222340662614,27.099837787308907,49.88888710286352,32.3789048456907,True,True,True,True,True,True,True,True,True,1
76.16822790242242,140.88458968572925,50.63614737259993,94.4908706700516,30.026190090323237,43.021249869102725,27.060912517235344,49.87384496362031,32.286859615357514,True,True,True,True,True,True,True,True,True,5
78.80225756971022,-1,55.18951642498869,47.36951968826566,31.372618881661964,43.2133694650571,26.92035329314575,52.37267400654901,30.93143560650482,True,False,True,True,True,True,True,True,True,5
82.97165924935452,-1,58.964979780181984,45.55159898206559,33.35287954370274,43.76967837452577,27.082329617496736,55.962182215465646,29.662872543392204,True,False,True,True,True,True,True,True,True,5
88.44385045531615,-1,61.45505760833158,44.375556046210846,36.01135757949597,44.52569143404319,27.451737145754066,60.144134688039145,28.68068986596789,True,False,True,True,True,True,True,True,True,5
94.60271691773221,-1,62.80419808071607,43.49674247770741,38.98632878131271,45.4649031418596,27.983941166120463,64.84579428970592,28.20500365270104,True,False,True,True,True,True,True,True,True,5
103.50591686176898,-1,63.786269024435505,42.818032214130625,43.12658485340928,46.78610504514409,28.959392919717253,71.19938491891655,27.88588196571421,True,False,True,True,True,True,True,True,True,5
116.5909081187107,-1,65.33811303104487,42.33693492068608,47.247336005126165,48.468296595423766,30.26485519445393,79.94920159226056,27.777238423761894,True,False,True,True,True,True,True,True,True,5
134.36935456853024,138.72785596950416,67.43699963859493,42.09875934706867,50.15161049976517,50.41643400522795,31.922999754301213,91.0546319885501,27.999889744870764,True,True,True,True,True,True,True,True,True,5
-1,79.63799870234834,70.9104233617965,42.09613431477425,52.64510134798407,53.08914542430476,34.411900508364276,108.13022255846309,28.487313734504596,False,True,True,True,True,True,True,True,True,5
-1,59.71444387252631,74.94602329094545,42.24496165942556,54.075274885760855,56.026064065896485,37.320320657343515,131.9672215510855,29.24117034100948,False,True,True,True,True,True,True,True,True,5
-1,49.196170962246235,80.29312821844215,42.54909018166325,55.02960540145024,59.68051437995151,40.65799168636508,-1,30.27390780575422,False,True,True,True,True,True,True,False,True,1
-1,51.713911612896744,78.92002646278127,41.83912280067694,54.14167147252369,58.73857019379243,41.25155288051878,-1,30.98330863662597,False,True,True,True,True,True,True,False,True,1
-1,54.156634762256715,77.66009034940201,41.05923664633047,53.317993848542336,57.693133184751716,41.740496586444635,-1,31.76259074062077,False,True,True,True,True,True,True,False,True,1
-1,56.32136050278359,76.50133656269918,40.2198853549294,52.557501245298965,56.559867572203906,42.2913857519881,-1,32.60141350922613,False,True,True,True,True,True,True,False,True,1
-1,58.45934841907224,75.43244738997775,39.329968219009075,51.76838143281012,55.35209355953689,42.78933265309176,-1,33.49095156552874,False,True,True,True,True,True,True,False,True,1
-1,60.28050453927714,74.34810231715768,38.369971794902916,51.0683115686762,54.10471351682244,43.21802748538295,-1,34.45897463815541,False,True,True,True,True,True,True,False,True,1
-1,62.15600476514421,73.37108278574846,37.3398762372685,50.42819209649273,52.697287936069785,43.56376073763736,-1,35.489017527137854,False,True,True,True,True,True,True,False,True,1
-1,63.98690684458619,72.55236009181137,36.22362944027618,49.88753097904069,51.12352608296338,43.965047328165696,147.01448129039352,36.51284192092734,False,True,True,True,True,True,True,True,True,1
-1,65.5297413384106,71.74584007330658,35.22777294173586,49.351850979984484,49.71906571474665,44.261660231508955,143.02906407160586,37.499502765425774,False,True,True,True,True,True,True,True,True,1
-1,66.89846179633092,70.89298213624284,34.14086550524247,48.78526923092708,48.28921131198301,44.49164623961957,138.89814147690913,38.68474768215291,False,True,True,True,True,True,True,True,True,1
-1,68.35398880311998,70.12766596579206,33.002773635209714,48.27237954519975,46.72366277954517,44.6830307637075,134.4580893390979,39.82065208540124,False,True,True,True,True,True,True,True,True,1
-1,69.73702075050676,69.40031884975397,31.84691007465431,47.783621127233744,45.1322819695059,44.808920571496465,129.9366077131588,40.97334420307036,False,True,True,True,True,True,True,True,True,1
-1,71.1604662701405,68.70607505315293,31.333453164171473,47.31590621871652,43.518771086561074,44.769551074753984,125.34522085660504,42.09348865572489,False,True,True,True,True,True,True,True,True,1
-1,72.51282533943099,68.13001965313448,31.987564755346753,46.91988694884263,41.87552957633539,44.841944666968494,120.63700664312087,43.108517022624476,False,True,True,True,True,True,True,True,True,1
-1,73.57980442756174,67.43846711750915,32.428262238893524,46.45938552264772,40.33359303272608,44.794505722407756,116.26648433357063,44.102525940888945,False,True,True,True,True,True,True,True,True,1
-1,74.75910919997885,66.82006409923981,32.922325755991395,46.039902608132046,38.670804360570884,44.60293743684687,111.5187531388571,45.051117019111196,False,True,True,True,True,True,True,True,True,1
-1,75.9035995258981,66.22153684036277,33.407108350848915,45.63400901014986,36.99973690755127,44.44548311768925,106.6343828140748,45.89125493301515,False,True,True,True,True,True,True,True,True,1
-1,77.02128893265927,65.64173425077115,33.89368422737435,45.242462463183216,35.32799752828307,44.159661978328174,101.82764113569662,46.77392089692179,False,True,True,True,True,True,True,True,True,1
-1,78.1951995955342,65.1640305139109,34.412020145587334,44.910327821555875,33.63906060033528,43.80541095313461,96.93814684716267,47.46985599029725,False,True,True,True,True,True,True,True,True,1
-1,79.11327949724831,64.55622834118367,34.806096484190405,44.50809117256984,31.963452962871173,43.46815225682959,92.41770657297042,48.22819696009901,False,True,True,True,True,True,True,True,True,1
-1,80.15724718316189,64.01428546547953,35.26245991115182,44.14063139979074,30.30931494872626,43.115461998291266,87.43838740852705,48.8892559525305,False,True,True,True,True,True,True,True,True,1
-1,81.18269857663367,63.481831044118145,35.71123296209736,43.779210373846034,28.60666137511101,42.7684348653202,82.5471094712408,49.48617721354308,False,True,True,True,True,True,True,True,True,1
-1,82.19203142840549,62.9576297247395,36.153397945882276,43.42304269052677,28.79785952876958,42.426337076046984,77.63985764940358,50.013631644787736,False,True,True,True,True,True,True,True,True,1
-1,83.2725504011381,62.52741330213505,36.634856342288,43.12005961689558,29.12810331753861,42.08629998346633,72.57102964124984,50.41366163731934,False,True,True,True,True,True,True,True,True,1
-1,84.19782389183281,62.04667180591524,37.04092940990524,42.792859597071704,29.44240201780312,41.77184756378999,67.93893505085987,50.76087263217103,False,True,True,True,True,True,True,True,True,1
-1,85.11309812381295,61.57104079731388,37.44290063663861,42.46891407605015,29.753656620687238,41.460452607085564,63.20089487674887,51.17652949784427,False,True,True,True,True,True,True,True,True,1
-1,85.93413359005643,61.01335853076583,37.79561856252233,42.099768254409184,30.068861395860914,41.15461587043276,58.61809702716407,51.48664304841463,False,True,True,True,True,True,True,True,True,1
-1,86.9749402509781,60.60325266664208,38.26143582390463,41.80910407865959,30.387857742535186,40.826002161358176,53.544082662444545,51.63135757921905,False,True,True,True,True,True,True,True,True,1
-1,87.78166910199772,60.05294749893746,38.60803139807799,41.444852085395596,30.698375908582562,40.52482798530194,48.876145027524586,51.78791252123225,False,True,True,True,True,True,True,True,True,1
-1,88.80952830127221,59.64938634430544,39.06876910443503,41.15818425744791,31.01374413978415,40.199918211291454,43.83962933034227,51.75532291253219,False,True,True,True,True,True,True,True,True,1
-1,89.69123875379083,59.19089212251829,39.456974420698806,40.84515728855533,31.314794387703355,39.89879000721402,39.09933968045648,51.780471869230986,False,True,True,True,True,True,True,True,True,1
-1,90.48275888729414,58.648428895206635,39.797042108852665,40.4861283382154,31.62029981457589,39.602602514571814,34.462202402893794,51.69281923065404,False,True,True,True,True,True,True,True,True,1
-1,91.59685984908049,58.25181378587553,40.252405552974906,40.20368579194169,31.931854905473738,39.28160382259013,34.15072674726618,51.37972458155255,False,True,True,True,True,True,True,True,True,1
-1,92.46812703020537,57.70145670711388,40.736760147887225,39.89436140108695,32.229453107469254,38.98396131772594,34.46202786020001,51.02608632022987,False,True,True,True,True,True,True,True,True,1
-1,93.33653995920785,57.25286667601234,41.12006673914876,39.585965003427646,32.526187745288524,38.68719295183591,34.772396798553515,50.64454267237378,False,True,True,True,True,True,True,True,True,1
-1,94.202470587646,56.805533394989375,41.50235499838442,39.278376002611026,32.822172016258456,38.29404258139691,35.08195557912998,50.26402185187848,False,True,True,True,True,True,True,True,True,1
-1,94.98021920785139,56.27328814439107,41.83699096137571,38.92445264096586,33.1227607182473,38.012116551418366,35.44449025976996,49.93661948831359,False,True,True,True,True,True,True,True,True,1
-1,95.89597760596563,55.8001745089357,42.24138455214449,38.59906339613173,33.43590316747238,37.708874885265445,35.771968041044396,49.53410368058817,False,True,True,True,True,True,True,True,True,1
-1,96.89606782178298,55.41389636406353,42.69195302961352,38.32116153797074,33.74342727342318,37.40194417184484,36.04531880893936,49.07997932067828,False,True,True,True,True,True,True,True,True,1
-1,97.66882591855736,54.884215452869924,43.024401527129825,37.96901148491302,34.04230275136106,37.12167700574519,36.40608108041409,48.75474955454912,False,True,True,True,True,True,True,True,True,1
-1,98.58002986470227,54.41340859771861,43.42693235409551,37.6451096046886,34.354078053159704,36.81978841639631,36.732078962661596,48.35411572704776,False,True,True,True,True,True,True,True,True,1
-1,99.49009325580164,53.94317969138264,43.82899753198765,37.32158143829985,34.665512457549674,36.51824024426157,37.05770727212697,47.95395416911907,False,True,True,True,True,True,True,True,True,1
-1,100.39916486066191,53.47345350211452,44.23065819021908,36.99837889444365,34.97665111534822,36.21698890601441,37.38301469027688,47.55420378167256,False,True,True,True,True,True,True,True,True,1
-1,101.3073740567709,53.00416461464118,44.63196748304402,36.67546017238298,35.2875332755817,35.915996521142304,37.70804353809185,47.15481144042464,False,True,True,True,True,True,True,True,True,1
-1,102.21483335607563,52.53525615013841,45.03297162814819,36.35278894231727,35.59819305481616,35.615230169657536,38.032830605832814,46.75573095784983,False,True,True,True,True,True,True,True,True,1
-1,103.20591350736966,52.149278249495616,45.479008864588586,36.07491442230626,35.89441792058392,35.30049819373614,38.30213106136324,46.30245545046282,False,True,True,True,True,True,True,True,True,1
-1,103.97084562297992,51.61954657110418,45.8069339877155,35.72305199736587,36.181824194906724,35.01307398544993,38.65873127226304,45.978086638384156,False,True,True,True,True,True,True,True,True,1
-1,104.8746443030473,51.14815983973454,46.205296888488924,35.39886556318124,36.482097885786196,34.702948630826725,38.98088408335373,45.57777460829969,False,True,True,True,True,True,True,True,True,1
-1,-1,50.676992823276215,46.603487460900155,35.07482415042065,36.78225093392151,34.39296073292587,39.30290102930676,45.177643641174974,False,False,True,True,True,True,True,True,True,1
-1,-1,50.29181060729805,47.04883381284762,34.797349206953264,37.07780517712775,34.07829658025753,39.57167062487764,44.72496819674446,False,False,True,True,True,True,True,True,True,1
-1,-1,49.76290539527013,47.376028186821884,34.44615860357812,37.36460758059656,33.79155888510465,39.92766316529745,44.401360304741736,False,False,True,True,True,True,True,True,True,1
-1,-1,49.37801318856007,47.82118535359131,34.16881513254207,37.66007314308802,33.47699560496781,40.196298801436896,43.9488862479703,False,False,True,True,True,True,True,True,True,1
-1,-1,48.93514589965969,48.195513052597114,33.86419756098485,37.942282686669,33.18557664819166,40.4990338856131,43.57275973593603,False,False,True,True,True,True,True,True,True,1
-1,-1,48.40662983457063,48.52235453401568,33.51336230301418,38.2287788692178,32.89921504836693,40.85472783072193,43.24953394661724,False,False,True,True,True,True,True,True,True,1
-1,-1,48.022039190177274,48.96732859899382,33.23613100554722,38.62865419951032,32.58472351980364,41.12324098848154,42.79725436606895,False,False,True,True,True,True,True,True,True,1
-1,-1,47.493711786684585,49.29399491088491,32.88548983653191,38.924183707257725,32.29857373694562,41.47878410747809,42.474227074493996,False,False,True,True,True,True,True,True,True,1
-1,-1,47.02353581903287,49.69142062101695,32.56212116556449,39.23358695576056,31.989231046172822,41.80020086525066,42.074924241807125,False,False,True,True,True,True,True,True,True,1
-1,-1,46.55342349787061,50.08879912707796,32.23879882227969,39.54295761181685,31.679934002303057,42.12158099455402,41.57658449464338,False,False,True,True,True,True,True,True,True,1
-1,-1,46.08336676783318,50.486136882448235,31.91551781880429,39.85230041673771,31.370678004287786,42.44292960340126,41.17835679561175,False,False,True,True,True,True,True,True,True,1
-1,-1,45.613358632370755,50.883439492481514,31.592273852153966,40.1616194829148,31.061459093788322,42.76425112652461,40.780172060384956,False,False,True,True,True,True,True,True,True,1
-1,-1,45.22907332655718,51.32827175746503,31.315065081792586,40.466831574223804,30.746917537588438,43.03269502634871,40.32899833399932,False,False,True,True,True,True,True,True,True,1
-1,-1,44.70110808732282,51.654589508009614,30.964894246576385,40.76200577407874,30.461305970963778,43.38792793682192,40.00733217273578,False,False,True,True,True,True,True,True,True,1
-1,-1,44.316871936208315,52.09941158220522,30.687657384385492,41.0672480848164,30.146713759570893,43.65637698104016,39.5561619191769,False,False,True,True,True,True,True,True,True,1
-1,-1,43.87463429082953,52.473268327973585,30.383494710386536,41.35833986349047,29.855741984023418,43.9587458863041,39.1814922935294,False,False,True,True,True,True,True,True,True,1
-1,-1,43.43242010380228,52.84710923636359,29.98034654133437,41.64942155442412,29.564791529951613,44.26110281672652,38.806844952405605,False,False,True,True,True,True,True,True,True,1
-1,-1,42.990226554066965,53.220936575914564,29.67720236827801,41.94049480962987,29.273860924216905,44.56344956191271,38.43221770520402,False,False,True,True,True,True,True,True,True,1
-1,-1,42.46243323757565,53.547083850231495,29.328347286518976,42.235472056988314,28.988637226534426,44.91852238404467,38.11081937027843,False,False,True,True,True,True,True,True,True,1
-1,-1,41.99265027523343,53.94423535077029,29.006340594003728,42.544695513928346,28.679623551804347,45.23972973212722,37.712848628189796,False,False,True,True,True,True,True,True,True,1
-1,-1,41.52288281530402,54.34137828156988,28.684351643307416,42.8539145718247,28.3706296055576,45.56093096644323,37.31489510881208,False,False,True,True,True,True,True,True,True,1
-1,-1,41.138711973019404,54.78623475809001,28.407959010003726,43.159304591754264,28.05577693203633,45.82945049633151,36.86364288289602,False,False,True,True,True,True,True,True,True,1
-1,-1,40.52551469547169,55.06468632319828,28.014114891715383,43.458183184092285,27.777170816204684,46.237240484601124,36.595986568714586,False,False,True,True,True,True,True,True,True,1
148.36648352514203,148.14812514108894,40.199216557240774,55.58052200530284,27.763959011191513,43.777783060424504,27.437749799309326,46.47186805657391,36.06773968354991,True,True,True,True,True,True,True,True,True,1
146.66682617634856,145.95338841561704,112.97083718452495,55.90652803524063,27.415496660452522,44.07257468259793,27.153012224467027,46.82680000502214,35.74663800720424,True,True,True,True,True,True,True,True,True,1
144.9672150680962,143.71320025349388,111.22325390847739,56.303645028445324,27.093586750238547,44.381783610229085,26.84410909549864,47.14798386793666,35.348755627146346,True,True,True,True,True,True,True,True,True,1
143.26762554668466,141.4725584427677,109.5104817469742,56.700759290354036,26.771691845125837,44.69099224739459,26.535223733546292,47.46916617821329,34.950885704480086,True,True,True,True,True,True,True,True,True,1
141.56805479644407,139.13466467353527,107.7764146733682,57.09787138709697,26.44981187861216,45.000200979526106,26.22635619359134,47.79034737385906,34.55302789816618,True,True,True,True,True,True,True,True,True,1
139.96850036896,136.99194670616356,106.09099106096612,57.542813979641224,26.17314082149349,45.305767335546655,25.911140502432808,48.058975520774574,34.10160067549453,True,True,True,True,True,True,True,True,True,1
138.26893309012266,134.80775101113392,104.40353378146402,57.86873144087482,25.825029015629116,45.600430962840704,25.62684144400748,48.413814761045906,33.78074960373842,True,True,True,True,True,True,True,True,True,1
136.57162264603576,132.57873832902345,102.605729095964,58.26583960678663,25.503193477592554,45.90964158969943,25.318027512205994,48.734994549714955,33.38292643961854,True,True,True,True,True,True,True,True,True,1
134.99137738567885,133.34058903729834,100.98742860024598,58.71082310438691,25.226383509784277,46.21528257394779,25.002634596785963,49.00367116291077,32.93140770202157,True,True,True,True,True,True,True,True,True,1
133.33432513725333,134.19122291571273,99.29900037404025,59.08458460835843,24.923446649239136,46.506328910215835,24.711943827204028,49.305973553783495,32.55696537310665,True,True,True,True,True,True,True,True,True,1
131.7612948176442,135.0725474960492,97.67899965089705,59.45834576856766,24.620522507079876,46.79737618204144,24.421268675167067,49.60827610492281,32.18253251393281,True,True,True,True,True,True,True,True,True,1
130.06188620461026,135.79080899166757,95.97283099360388,59.78419057226961,24.272791170702728,47.091928867760984,24.13744587868593,49.9630369704864,31.861945610542882,True,True,True,True,True,True,True,True,True,1
128.36252068915593,136.65960150660396,94.25159260878733,60.18129785599637,23.951033296277835,47.40114615088806,23.82872704380237,50.284218677433564,31.464179242506827,True,True,True,True,True,True,True,True,True,1
126.6631605092636,137.63942103255727,92.44303232490921,60.578405559850346,23.629292726312674,47.710365177664755,23.520029525434033,50.60540123298117,31.066425064950888,True,True,True,True,True,True,True,True,True,1
125.0638049689898,138.61121885247942,90.7971051323041,-1,23.35217196530941,48.01614949690761,23.204244640738295,50.87417298285435,30.614699425047693,True,True,True,False,True,True,True,True,True,1
123.46441531645162,139.44462559476136,89.16691425251,-1,23.04931876493251,48.307203245393744,22.913657206267217,51.176478346811294,30.240317392292994,True,True,True,False,True,True,True,True,True,1
121.76502896576726,140.19172399870877,87.4505985366141,-1,125.02702198278034,48.601653676316396,22.630380396639815,51.53116805846718,29.92002820638043,True,True,True,False,True,True,True,True,True,1
120.1656840187899,141.16352238160732,85.8050722095654,-1,122.60268510288182,48.9075060953966,22.31437999107792,51.799985612020045,29.46818777868065,True,True,True,False,True,True,True,True,True,1
118.56630303595783,141.99692509051238,84.18677904154687,-1,120.28612281326731,49.19856424600229,22.02385151350698,52.1022934353573,29.093838686318385,True,True,True,False,True,True,True,True,True,1
116.8669242241485,142.85750405029285,82.39386499500995,-1,117.9007650721622,49.49295793692649,21.740934270432895,52.456943916777846,28.773743887204375,True,True,True,False,True,True,True,True,True,1
115.26758624243678,143.8447917173089,80.74881879831428,-1,115.41652469556098,49.79887638431625,21.42470269876277,52.72580612664261,28.32178014606034,True,True,True,False,True,True,True,True,True,1
113.66821096007779,144.6927677667217,79.11951009898351,-1,113.15349298047265,50.089939105213084,21.134240074619367,53.12952584532714,27.94746722518385,True,True,True,False,True,True,True,True,True,1
112.06883710520127,145.5407432194364,77.4902048749499,-1,110.8513574346454,50.381003325021304,20.84380069326477,53.43373584910743,27.573166969363847,True,True,True,False,True,True,True,True,True,1
110.39020287887466,146.3023989168624,75.77484995730775,-1,108.40421067679745,50.6753252537902,-1,53.790230918122,27.25335607711283,True,True,True,False,True,True,False,True,True,1
108.64783483012332,147.20337012001045,74.04373434073526,-1,105.97430224280146,50.98456447320334,-1,54.113442572418386,26.85575626506058,True,True,True,False,True,True,False,True,True,1
106.96133606178878,148.10398649665515,72.23235386719399,-1,103.53667908885456,51.29380562064034,-1,54.43665548522293,26.458174415831813,True,True,True,False,True,True,False,True,True,1
105.36215308006402,-1,70.58126255527458,-1,101.12509530397081,51.59985104033022,-1,54.70762572033211,26.005933267201776,True,False,True,False,True,True,False,True,True,1
103.66292274808981,-1,68.86033578640705,-1,98.66330535379875,51.89410268923707,-1,55.06407235673842,25.68645216099413,True,False,True,False,True,True,False,True,True,1
101.96374117602082,-1,67.12324519639255,-1,96.21821095956274,52.2033493981848,-1,55.38728893936346,25.28892790112516,True,False,True,False,True,True,False,True,True,1
100.26456017408577,-1,65.3861618380468,-1,93.77313114727808,52.512597960696766,-1,55.71050675754516,24.891425019349914,True,False,True,False,True,True,False,True,True,1
98.66537966791921,-1,63.735033936780574,-1,91.37670634358889,52.81872452356936,-1,55.98153254480548,26.59184921983286,True,False,True,False,True,True,False,True,True,1
96.96615136197717,-1,62.01419940750278,-1,89.02036422520004,53.1129091952008,-1,56.33445849232141,31.82938482865684,True,False,True,False,True,True,False,True,True,1
95.26697166178592,-1,60.27714098833182,-1,86.55712329131097,53.41040886747834,-1,56.653646436383575,37.284951906645986,True,False,True,False,True,True,False,True,True,1
93.5677922875707,-1,58.54009254326957,-1,84.09390267167517,59.675918793315674,-1,56.972835540432456,42.66977333074711,True,False,True,False,True,True,False,True,True,1
91.96861319681258,-1,56.888922760500996,-1,81.67918103079589,67.54814783663171,-1,57.2398803887694,48.12344693872549,True,False,True,False,True,True,False,True,True,1
90.28903444533807,-1,55.16820697290361,-1,79.22071886705248,74.82889664435521,-1,57.59244117766082,53.26667648096778,True,False,True,False,True,True,False,True,True,1
88.65997344005852,-1,53.52327810636822,-1,76.82400719951127,82.63748971831899,-1,57.8689896313607,58.747300402113424,True,False,True,False,True,True,False,True,True,1
86.96156267642914,-1,51.72647714936639,-1,74.47753446055816,90.0195102530189,-1,58.23377910846498,63.917147071676084,True,False,True,False,True,True,False,True,True,1
85.26256397633772,-1,49.990826304943305,-1,72.03584140896197,97.73860409386806,-1,58.563525501679294,69.35500149753187,True,False,True,False,True,True,False,True,True,1
83.66356541715977,-1,48.34092873828083,-1,69.62169132632454,105.56909401121894,-1,58.83505866141402,74.74140332014356,True,False,True,False,True,True,False,True,True,1
81.96450806502352,-1,46.62167328882985,-1,67.25593268323605,112.9526938619336,-1,59.1917316287167,80.01639739856269,True,False,True,False,True,True,False,True,True,1
80.26550973492945,-1,44.886079616894065,144.27301426577674,64.79358081088627,120.70042549173951,-1,59.515354557316016,85.4619476418876,True,False,True,True,True,True,False,True,True,5
-1,131.30719271528073,42.153655334621426,-1,56.92485406520617,92.0540395219475,142.39179484344336,62.02267147325838,125.50533219293321,False,True,True,False,True,True,True,True,True,5
-1,112.07777458598743,39.89499339905442,-1,50.93440006316189,77.25045667306382,108.63789091628949,65.0071599124132,-1,False,True,True,False,True,True,True,True,False,5
-1,99.15759996365875,37.97781720696515,-1,46.171115436320314,68.60888546812578,87.88912498685943,68.53107466872581,-1,False,True,True,False,True,True,True,True,False,1
-1,99.48165685646978,36.454742568564576,-1,44.371364072738764,72.07900694463669,84.4918574473282,68.73333279947931,-1,False,True,True,False,True,True,True,True,False,1
-1,99.74027395432141,34.941725369279354,-1,42.58140369815835,75.4410181942019,81.11444964148681,68.89215283228758,-1,False,True,True,False,True,True,True,True,False,1
-1,99.86082131221474,33.28153449019544,-1,40.74157933927572,78.79839180396608,77.65062388076124,69.0747387758609,-1,False,True,True,False,True,True,True,True,False,1
-1,100.08518964095379,31.78062742291236,-1,38.90053876507466,82.4197457782567,74.10532325382238,69.10523853237957,-1,False,True,True,False,True,True,True,True,False,1
-1,100.09635660951614,30.200513151984534,-1,37.06794033254834,85.7527885538381,70.76976382931012,69.22184334340531,-1,False,True,True,False,True,True,True,True,False,1
-1,100.15388965039712,28.62471563688076,-1,35.187145962790865,89.26628255045192,67.24920067217121,69.256255353657,-1,False,True,True,False,True,True,True,True,False,1
-1,100.1762304218283,28.491306187976367,-1,33.31349671641578,92.76767486340593,63.743045458454134,69.26779280157423,-1,False,True,True,False,True,True,True,True,False,1
-1,100.16791399962678,28.470638947321845,-1,31.4463118913528,96.25738688460365,60.249877506774304,69.25946019971376,-1,False,True,True,False,True,True,True,True,False,1
-1,100.13290099005886,28.52907918249488,-1,29.584961906943814,99.73564791558454,56.768364370664095,69.2279592897128,-1,False,True,True,False,True,True,True,True,False,1
-1,100.15834629624645,28.628205895264074,-1,27.778570954713096,103.19294054450768,53.29883898565771,69.11926061956062,-1,False,True,True,False,True,True,True,True,False,1
-1,100.00045116417563,28.682929729848986,-1,25.986972275457997,106.55141399810398,50.039737367907215,69.11237333744626,-1,False,True,True,False,True,True,True,True,False,1
-1,100.0915588312514,28.851749307874275,-1,24.092668280055644,109.99716005153043,46.58623836576761,68.98559917824286,-1,False,True,True,False,True,True,True,True,False,1
-1,99.90606578833496,28.860347083230582,-1,22.317090106750335,113.23929888469375,43.248613887070654,68.97699814347773,-1,False,True,True,False,True,True,True,True,False,1
-1,99.8702463387635,29.065255668462477,-1,20.53107776970763,116.66896783858547,39.815277304583034,68.82564848262487,-1,False,True,True,False,True,True,True,True,False,1
-1,99.66081520888665,29.213560738649534,-1,18.763785535678096,119.89933475535938,36.59277028841042,68.7753577254119,-1,False,True,True,False,True,True,True,True,False,1
-1,99.59811088412246,29.45872484393333,-1,16.98274741694936,123.41210814523825,33.16943337097211,68.70971062145296,-1,False,True,True,False,True,True,True,True,False,1
-1,99.36537759513993,29.535545841747847,-1,15.641157870234158,126.62837945808626,29.960861294292176,68.69939614355356,-1,False,True,True,False,True,True,True,True,False,1
-1,99.29702996381053,29.817089242909216,-1,15.790313667646036,130.0461936659454,26.468881661136688,70.4811521426268,-1,False,True,True,False,True,True,True,True,False,1
-1,99.06063732807921,29.923217126440566,-1,15.850566525943094,133.2651925695262,23.305768470634916,72.25939877378902,-1,False,True,True,False,True,True,True,True,False,1
-1,98.98016012812631,30.220472767083542,144.28308172406238,16.007287565552677,136.67749687860876,19.861124877681043,74.0386349749056,-1,False,True,True,True,True,True,True,True,False,1
-1,98.81917483120824,30.4255165967561,120.62829454042533,16.11719484610108,139.8890464264663,16.68323027079795,75.76166708603421,-1,False,True,True,True,True,True,True,True,False,1
-1,98.56837870326636,30.550122899295587,96.88567129697412,16.186690960346805,143.10062979622975,14.253999294614392,77.53604867086625,-1,False,True,True,True,True,True,True,True,False,1
-1,98.47501418962979,30.86406294923694,71.8717847074295,16.351501597635956,146.59939213051086,14.34506800827219,79.31260741710365,-1,False,True,True,True,True,True,True,True,False,1
-1,98.21747423664087,30.997310115430565,61.113921670422165,16.42529066389505,149.8023481208305,14.453310800715547,81.08515405886227,-1,False,True,True,True,True,True,True,True,False,1
-1,98.11739172169547,31.319064275721857,61.044511676800134,16.593928479468378,-1,14.547483215264771,82.86046825654043,-1,False,True,True,True,True,False,True,True,False,1
-1,97.9390735026061,31.54437277786232,60.93316263749773,16.71381291776367,-1,14.647521674981297,84.57516742480388,-1,False,True,True,True,True,False,True,True,False,1
-1,97.67275276928467,31.686785510839755,60.77306403960072,16.7921165877323,-1,14.759351233110202,86.33478417558092,17.224929245281444,False,True,True,True,True,False,True,True,True,1
-1,97.56520276941174,32.01684476054504,60.700018911359415,16.964872739252304,-1,14.856895324087727,88.09717866974397,17.288779612332995,False,True,True,True,True,False,True,True,True,1
-1,97.2954983709196,32.16354209918133,60.53790947793441,17.045259587468415,-1,14.970362701781507,89.8559086140607,17.459849234503174,False,True,True,True,True,False,True,True,True,1
-1,97.09888888745284,32.41203710898357,60.41547445852043,17.177080465977003,-1,15.080200337828964,91.66933703003382,17.582183816108437,False,True,True,True,True,False,True,True,True,1
-1,96.98708108091482,32.74756727594843,60.34003439045395,17.35261077376647,-1,15.180053516581452,93.43096152099811,17.648606353370372,False,True,True,True,True,False,True,True,True,1
-1,96.79984618743701,32.984246325636434,60.22353234384412,17.47811341064911,-1,15.284623324039206,95.13725649939052,17.76507608337388,False,True,True,True,True,False,True,True,True,1
-1,96.52564968080125,33.13662095786454,60.05875870457471,17.56120308716879,-1,15.400178148537476,96.9973498411793,17.938669201438497,False,True,True,True,True,False,True,True,True,1
-1,96.41104116916621,33.47575780981587,59.981739662614295,17.738614499446136,-1,15.501628840404154,98.76904271780383,18.006829810265877,False,True,True,True,True,False,True,True,True,1
-1,96.13538276611156,33.62997499137466,59.81610179548219,17.822552556598716,-1,15.61781944785561,100.53609303451518,18.181218552276643,False,True,True,True,True,False,True,True,True,1
-1,96.01946244593199,33.970806277010944,59.73834089648869,18.00087896151655,-1,15.720065792218385,102.30755324048641,18.250221138929877,False,True,True,True,True,False,True,True,True,1
-1,95.74269909235537,34.126412860064484,59.572051795075105,18.08543725869438,-1,15.836707508620863,104.07427915599503,18.425193883249367,False,True,True,True,True,False,True,True,True,1
-1,95.45357379992964,34.297749183239524,59.39821387347287,18.178628671853193,-1,15.960723796094914,105.94812960510188,18.60813794902117,False,True,True,True,True,False,True,True,True,1
